时间	设备名称	片上时间()	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(?t)	磁场Y(?t)	磁场Z(?t)	温度(℃)	电量()	信号()	版本号()
15:48:27.247	WT5500002992(2).wplay	2024-10-8 15:14:34.815	0.011	0.003	1.001	0.000	0.000	0.000	0.154	-0.489	135.478	93.359	-95.605	-27.344	39.5	3.72	-56	13011
15:48:27.255	WT5500002992(2).wplay	2024-10-8 15:14:34.915	0.010	1.005	-0.042	0.122	0.000	0.000	92.362	-0.626	147.870	80.273	-58.008	131.641	39.8	3.67	-66	13011
15:48:27.259	WT5500002992(2).wplay	2024-10-8 15:14:34.993	0.009	1.000	-0.042	-0.061	0.000	0.000	92.362	-0.626	147.870	80.273	-57.812	131.445	39.8	3.67	-66	13011
15:48:27.261	WT5500002992(2).wplay	2024-10-8 15:14:35.15	0.011	0.003	1.007	0.000	-0.061	0.000	0.154	-0.489	135.483	93.359	-95.312	-27.539	39.6	3.72	-56	13011
15:48:27.268	WT5500002992(2).wplay	2024-10-8 15:14:35.115	0.012	0.994	-0.041	0.000	0.000	0.000	92.362	-0.626	147.870	80.273	-57.812	131.348	39.8	3.67	-64	13011
15:48:27.279	WT5500002992(2).wplay	2024-10-8 15:14:35.193	0.009	0.999	-0.042	0.000	0.000	0.000	92.362	-0.626	147.870	80.273	-57.617	131.348	39.8	3.67	-64	13011
15:48:27.279	WT5500002992(2).wplay	2024-10-8 15:14:35.215	0.011	0.003	1.006	0.000	0.000	0.000	0.154	-0.489	135.483	93.359	-95.215	-27.441	39.5	3.72	-56	13011
15:48:27.280	WT5500002992(2).wplay	2024-10-8 15:14:35.293	0.009	0.996	-0.041	0.000	0.000	0.000	92.362	-0.626	147.870	80.273	-57.715	131.445	39.8	3.67	-64	13011
15:48:27.283	WT5500002992(2).wplay	2024-10-8 15:14:35.315	0.012	0.003	1.004	0.000	0.000	0.000	0.154	-0.489	135.483	93.359	-95.117	-27.539	39.5	3.72	-56	13011
15:48:27.295	WT5500002992(2).wplay	2024-10-8 15:14:35.415	0.012	0.999	-0.042	0.000	0.000	0.000	92.362	-0.626	147.870	80.273	-57.715	131.445	39.8	3.67	-64	13011
15:48:27.297	WT5500002992(2).wplay	2024-10-8 15:14:35.493	0.008	0.998	-0.042	0.000	0.000	0.000	92.362	-0.626	147.865	80.371	-57.715	131.348	39.8	3.67	-64	13011
15:48:27.298	WT5500002992(2).wplay	2024-10-8 15:14:35.515	0.011	0.003	1.005	0.000	0.000	0.000	0.154	-0.489	135.478	93.457	-95.215	-27.441	39.5	3.72	-56	13011
15:48:27.312	WT5500002992(2).wplay	2024-10-8 15:14:35.593	0.010	0.998	-0.042	0.000	0.000	0.000	92.362	-0.626	147.865	80.273	-57.617	131.445	39.8	3.67	-64	13011
15:48:27.312	WT5500002992(2).wplay	2024-10-8 15:14:35.615	0.012	0.001	1.000	0.000	0.061	0.000	0.154	-0.489	135.478	93.359	-95.312	-27.734	39.6	3.72	-56	13011
15:48:27.313	WT5500002992(2).wplay	2024-10-8 15:14:35.693	0.009	0.987	-0.039	0.305	0.000	-0.244	92.368	-0.626	147.865	80.273	-57.617	131.348	39.8	3.67	-64	13011
15:48:27.314	WT5500002992(2).wplay	2024-10-8 15:14:35.715	0.012	0.002	1.002	0.000	-0.061	0.000	0.159	-0.489	135.483	93.262	-95.312	-27.539	39.6	3.72	-56	13011
15:48:27.320	WT5500002992(2).wplay	2024-10-8 15:14:35.815	0.011	0.999	-0.042	0.000	0.000	0.000	92.368	-0.626	147.865	80.176	-57.715	131.445	39.8	3.67	-64	13011
15:48:27.332	WT5500002992(2).wplay	2024-10-8 15:14:35.915	0.011	1.002	-0.041	0.000	0.000	0.000	92.373	-0.621	147.865	80.273	-57.715	131.348	39.8	3.67	-64	13011
15:48:27.332	WT5500002992(2).wplay	2024-10-8 15:14:35.993	0.007	0.995	-0.041	0.061	0.000	0.000	92.373	-0.621	147.865	80.176	-57.715	131.445	39.8	3.67	-64	13011
15:48:27.333	WT5500002992(2).wplay	2024-10-8 15:14:36.15	0.010	0.003	1.006	0.000	0.000	0.000	0.165	-0.483	135.483	93.359	-95.215	-27.637	39.5	3.72	-58	13011
15:48:27.338	WT5500002992(2).wplay	2024-10-8 15:14:36.93	0.007	0.998	-0.042	0.000	0.000	0.000	92.379	-0.621	147.865	80.273	-57.812	131.543	39.9	3.67	-66	13011
15:48:27.338	WT5500002992(2).wplay	2024-10-8 15:14:36.115	0.010	0.003	1.007	0.000	0.000	0.000	0.165	-0.483	135.483	93.262	-95.215	-27.637	39.5	3.72	-58	13011
15:48:27.352	WT5500002992(2).wplay	2024-10-8 15:14:36.215	0.011	0.998	-0.042	0.000	0.000	0.000	92.379	-0.621	147.865	80.273	-57.715	131.445	39.8	3.67	-66	13011
15:48:27.353	WT5500002992(2).wplay	2024-10-8 15:14:36.315	0.010	1.000	-0.042	0.000	0.000	0.000	92.379	-0.621	147.865	80.273	-57.715	131.348	39.8	3.67	-66	13011
15:48:27.360	WT5500002992(2).wplay	2024-10-8 15:14:36.393	0.008	0.999	-0.041	0.000	0.000	0.000	92.379	-0.621	147.865	80.469	-57.129	132.031	39.8	3.67	-66	13011
15:48:27.361	WT5500002992(2).wplay	2024-10-8 15:14:36.415	0.011	0.003	1.006	-0.061	0.000	0.000	0.165	-0.478	135.483	93.359	-95.312	-27.441	39.5	3.72	-58	13011
15:48:27.366	WT5500002992(2).wplay	2024-10-8 15:14:36.493	0.009	0.994	-0.042	0.061	0.000	0.000	92.379	-0.621	147.870	80.176	-57.617	131.641	39.8	3.67	-66	13011
15:48:27.367	WT5500002992(2).wplay	2024-10-8 15:14:36.515	0.012	0.006	1.011	-0.061	0.000	0.000	0.165	-0.478	135.483	93.359	-95.312	-27.539	39.5	3.72	-58	13011
15:48:27.377	WT5500002992(2).wplay	2024-10-8 15:14:36.593	0.010	0.993	-0.043	-0.061	0.000	0.000	92.379	-0.621	147.870	80.273	-57.715	131.445	39.8	3.67	-66	13011
15:48:27.378	WT5500002992(2).wplay	2024-10-8 15:14:36.615	0.013	0.004	1.004	0.000	0.000	0.000	0.159	-0.472	135.483	93.262	-95.312	-27.441	39.5	3.72	-58	13011
15:48:27.384	WT5500002992(2).wplay	2024-10-8 15:14:36.715	0.013	0.996	-0.042	0.000	0.000	0.000	92.379	-0.621	147.870	80.273	-57.910	131.445	39.8	3.67	-66	13011
15:48:27.387	WT5500002992(2).wplay	2024-10-8 15:14:36.793	0.010	0.997	-0.043	0.000	0.000	0.000	92.379	-0.621	147.870	80.371	-57.812	131.348	39.8	3.67	-66	13011
15:48:27.390	WT5500002992(2).wplay	2024-10-8 15:14:36.815	0.012	0.003	1.004	0.000	0.000	0.000	0.165	-0.472	135.483	93.457	-95.312	-27.441	39.5	3.72	-54	13011
15:48:27.394	WT5500002992(2).wplay	2024-10-8 15:14:36.893	0.009	0.998	-0.042	0.000	0.000	0.000	92.379	-0.621	147.870	80.176	-57.812	131.348	39.8	3.67	-66	13011
15:48:27.401	WT5500002992(2).wplay	2024-10-8 15:14:36.915	0.011	0.003	1.004	0.000	0.000	0.000	0.159	-0.472	135.489	93.457	-95.410	-27.539	39.5	3.72	-54	13011
15:48:27.401	WT5500002992(2).wplay	2024-10-8 15:14:37.15	0.011	0.997	-0.042	0.000	0.000	0.000	92.379	-0.615	147.865	80.762	-57.910	131.738	39.8	3.67	-66	13011
15:48:27.411	WT5500002992(2).wplay	2024-10-8 15:14:37.93	0.009	0.997	-0.042	0.000	0.000	0.000	92.379	-0.615	147.865	80.371	-57.812	131.445	39.8	3.67	-64	13011
15:48:27.419	WT5500002992(2).wplay	2024-10-8 15:14:37.115	0.012	0.002	1.005	0.000	0.000	0.000	0.159	-0.472	135.489	93.457	-95.410	-27.637	39.5	3.72	-54	13011
15:48:27.420	WT5500002992(2).wplay	2024-10-8 15:14:37.215	0.010	0.998	-0.041	0.000	0.000	0.000	92.379	-0.615	147.859	80.469	-57.812	131.348	39.8	3.67	-64	13011
15:48:27.425	WT5500002992(2).wplay	2024-10-8 15:14:37.315	0.011	0.985	-0.038	0.000	0.000	0.000	92.379	-0.615	147.859	81.055	-57.422	131.836	39.8	3.67	-64	13011
15:48:27.429	WT5500002992(2).wplay	2024-10-8 15:14:37.393	0.008	1.007	-0.049	0.000	0.000	0.000	92.384	-0.615	147.849	80.469	-57.812	131.543	39.8	3.67	-64	13011
15:48:27.429	WT5500002992(2).wplay	2024-10-8 15:14:37.415	0.012	-0.001	1.004	0.061	0.061	0.000	0.165	-0.478	135.489	93.457	-95.605	-27.344	39.6	3.72	-54	13011
15:48:27.437	WT5500002992(2).wplay	2024-10-8 15:14:37.493	0.008	0.993	-0.038	0.000	0.000	0.000	92.379	-0.615	147.854	80.371	-57.812	132.031	39.8	3.67	-64	13011
15:48:27.438	WT5500002992(2).wplay	2024-10-8 15:14:37.515	0.011	0.005	1.005	0.000	0.000	0.000	0.165	-0.472	135.489	93.359	-95.312	-27.539	39.5	3.72	-54	13011
15:48:27.442	WT5500002992(2).wplay	2024-10-8 15:14:37.593	0.007	0.996	-0.042	0.000	0.000	0.000	92.379	-0.615	147.859	80.371	-57.617	131.543	39.8	3.67	-64	13011
15:48:27.444	WT5500002992(2).wplay	2024-10-8 15:14:37.615	0.009	0.004	1.006	0.000	-0.061	0.000	0.170	-0.472	135.489	93.359	-95.312	-27.539	39.6	3.72	-54	13011
15:48:27.453	WT5500002992(2).wplay	2024-10-8 15:14:37.693	0.008	1.000	-0.043	0.000	0.000	0.000	92.384	-0.615	147.859	80.566	-57.520	131.738	39.8	3.67	-64	13011
15:48:27.453	WT5500002992(2).wplay	2024-10-8 15:14:37.715	0.010	0.000	1.006	0.000	0.000	0.000	0.165	-0.472	135.489	93.359	-95.312	-27.539	39.5	3.72	-54	13011
15:48:27.463	WT5500002992(2).wplay	2024-10-8 15:14:37.815	0.012	0.999	-0.039	0.000	0.000	0.000	92.379	-0.615	147.854	80.371	-57.520	131.445	39.8	3.67	-64	13011
15:48:27.470	WT5500002992(2).wplay	2024-10-8 15:14:37.893	0.008	0.998	-0.045	0.000	0.000	0.000	92.379	-0.615	147.854	80.371	-57.812	131.445	39.8	3.67	-64	13011
15:48:27.470	WT5500002992(2).wplay	2024-10-8 15:14:37.915	0.011	0.002	1.007	0.000	0.000	0.000	0.176	-0.472	135.483	93.555	-95.312	-27.539	39.5	3.72	-58	13011
15:48:27.475	WT5500002992(2).wplay	2024-10-8 15:14:37.993	0.008	0.998	-0.039	0.000	0.000	0.000	92.384	-0.615	147.854	80.273	-57.617	131.543	39.8	3.67	-64	13011
15:48:27.478	WT5500002992(2).wplay	2024-10-8 15:14:38.15	0.010	0.001	1.005	0.000	0.000	0.000	0.165	-0.472	135.483	93.262	-95.312	-27.637	39.5	3.72	-58	13011
15:48:27.486	WT5500002992(2).wplay	2024-10-8 15:14:38.115	0.011	0.998	-0.040	0.000	0.000	0.000	92.373	-0.610	147.854	80.273	-57.715	131.348	39.8	3.67	-63	13011
15:48:27.492	WT5500002992(2).wplay	2024-10-8 15:14:38.193	0.008	0.998	-0.044	0.000	0.000	0.000	92.384	-0.610	147.849	80.469	-57.715	131.348	39.8	3.67	-63	13011
15:48:27.492	WT5500002992(2).wplay	2024-10-8 15:14:38.215	0.010	0.001	1.006	0.000	0.000	0.000	0.170	-0.472	135.489	93.359	-95.312	-27.637	39.5	3.72	-58	13011
15:48:27.500	WT5500002992(2).wplay	2024-10-8 15:14:38.293	0.008	0.998	-0.040	0.000	0.000	0.000	92.379	-0.610	147.849	80.273	-57.617	131.250	39.8	3.67	-63	13011
15:48:27.500	WT5500002992(2).wplay	2024-10-8 15:14:38.315	0.011	0.005	1.006	0.000	0.000	0.000	0.170	-0.472	135.494	93.262	-95.312	-27.539	39.6	3.72	-58	13011
15:48:27.508	WT5500002992(2).wplay	2024-10-8 15:14:38.393	0.008	0.998	-0.042	0.000	0.000	0.000	92.379	-0.610	147.854	80.273	-57.617	131.445	39.8	3.67	-63	13011
15:48:27.509	WT5500002992(2).wplay	2024-10-8 15:14:38.415	0.010	0.003	1.007	0.000	0.000	0.000	0.176	-0.472	135.489	93.359	-95.215	-27.344	39.6	3.72	-58	13011
15:48:27.522	WT5500002992(2).wplay	2024-10-8 15:14:38.515	0.011	0.999	-0.041	0.000	0.000	0.000	92.379	-0.610	147.854	80.273	-57.422	131.543	39.8	3.67	-63	13011
15:48:27.523	WT5500002992(2).wplay	2024-10-8 15:14:38.493	0.009	0.998	-0.042	0.000	0.000	0.000	92.379	-0.610	147.854	80.273	-57.715	131.348	39.8	3.67	-63	13011
15:48:27.523	WT5500002992(2).wplay	2024-10-8 15:14:38.593	0.009	0.004	1.006	0.000	0.000	0.000	0.176	-0.472	135.489	93.262	-95.312	-27.539	39.5	3.72	-58	13011
15:48:27.524	WT5500002992(2).wplay	2024-10-8 15:14:38.615	0.011	0.004	1.004	0.000	0.000	0.000	0.176	-0.472	135.489	93.359	-95.410	-27.344	39.5	3.72	-58	13011
15:48:27.529	WT5500002992(2).wplay	2024-10-8 15:14:38.715	0.010	0.996	-0.042	0.000	0.000	0.000	92.379	-0.610	147.854	80.273	-57.617	131.445	39.8	3.67	-63	13011
15:48:27.529	WT5500002992(2).wplay	2024-10-8 15:14:38.693	0.008	0.999	-0.042	0.000	0.000	0.000	92.379	-0.610	147.854	80.273	-57.715	131.641	39.8	3.67	-63	13011
15:48:27.535	WT5500002992(2).wplay	2024-10-8 15:14:38.793	0.008	0.003	1.006	0.000	0.000	0.000	0.176	-0.467	135.494	93.359	-95.410	-27.441	39.6	3.72	-58	13011
15:48:27.535	WT5500002992(2).wplay	2024-10-8 15:14:38.815	0.011	0.003	1.006	0.000	0.000	0.000	0.176	-0.467	135.494	93.359	-95.312	-27.539	39.6	3.72	-56	13011
15:48:27.547	WT5500002992(2).wplay	2024-10-8 15:14:38.893	0.009	0.998	-0.041	0.000	0.000	0.000	92.379	-0.610	147.859	80.273	-57.715	131.445	39.8	3.67	-63	13011
15:48:27.548	WT5500002992(2).wplay	2024-10-8 15:14:38.915	0.011	0.003	1.006	0.000	0.000	0.000	0.176	-0.467	135.494	93.359	-95.508	-27.148	39.6	3.72	-56	13011
15:48:27.559	WT5500002992(2).wplay	2024-10-8 15:14:38.993	0.009	0.998	-0.041	0.000	0.000	0.000	92.379	-0.610	147.859	80.371	-57.910	131.738	39.8	3.67	-63	13011
15:48:27.569	WT5500002992(2).wplay	2024-10-8 15:14:39.193	0.009	0.003	1.005	0.000	0.000	0.000	0.181	-0.467	135.494	93.359	-95.312	-27.441	39.5	3.72	-56	13011
15:48:27.572	WT5500002992(2).wplay	2024-10-8 15:14:39.115	0.010	0.003	1.004	0.000	0.000	0.000	0.176	-0.467	135.494	93.457	-95.215	-27.539	39.5	3.72	-56	13011
15:48:27.573	WT5500002992(2).wplay	2024-10-8 15:14:39.215	0.011	0.999	-0.040	0.000	0.000	0.000	92.379	-0.610	147.865	80.371	-57.715	131.445	39.8	3.67	-57	13011
15:48:27.574	WT5500002992(2).wplay	2024-10-8 15:14:39.315	0.010	0.996	-0.041	0.000	0.000	0.000	92.379	-0.610	147.859	80.371	-57.617	131.445	39.8	3.67	-57	13011
15:48:27.585	WT5500002992(2).wplay	2024-10-8 15:14:39.415	0.010	0.998	-0.041	0.000	0.000	0.000	92.379	-0.610	147.859	80.273	-57.617	131.641	39.8	3.67	-57	13011
15:48:27.593	WT5500002992(2).wplay	2024-10-8 15:14:39.515	0.010	0.997	-0.041	0.000	0.000	0.000	92.379	-0.610	147.865	80.566	-57.812	131.738	39.8	3.67	-57	13011
15:48:27.605	WT5500002992(2).wplay	2024-10-8 15:14:39.615	0.011	0.997	-0.042	0.000	0.000	0.000	92.379	-0.610	147.865	80.273	-57.715	131.543	39.8	3.67	-57	13011
15:48:27.606	WT5500002992(2).wplay	2024-10-8 15:14:39.593	0.008	1.001	-0.041	0.000	0.000	0.000	92.379	-0.610	147.870	80.371	-57.812	131.836	39.8	3.67	-57	13011
15:48:27.607	WT5500002992(2).wplay	2024-10-8 15:14:39.693	0.009	0.002	1.008	0.000	0.000	0.000	0.176	-0.467	135.489	93.457	-95.215	-27.441	39.5	3.72	-56	13011
15:48:27.608	WT5500002992(2).wplay	2024-10-8 15:14:39.715	0.011	0.005	1.005	0.000	0.000	0.000	0.176	-0.467	135.483	93.359	-95.215	-27.441	39.6	3.72	-56	13011
15:48:27.619	WT5500002992(2).wplay	2024-10-8 15:14:39.793	0.008	0.997	-0.043	0.000	0.000	0.000	92.379	-0.610	147.870	80.371	-57.715	131.445	39.8	3.67	-57	13011
15:48:27.620	WT5500002992(2).wplay	2024-10-8 15:14:39.815	0.011	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.483	93.262	-95.312	-27.441	39.6	3.72	-58	13011
15:48:27.635	WT5500002992(2).wplay	2024-10-8 15:14:39.893	0.008	0.999	-0.042	0.000	0.000	0.000	92.379	-0.610	147.870	80.273	-57.715	131.445	39.8	3.67	-57	13011
15:48:27.649	WT5500002992(2).wplay	2024-10-8 15:14:39.993	0.007	0.002	1.006	0.000	0.000	0.000	0.176	-0.467	135.489	93.457	-95.312	-27.441	39.5	3.72	-58	13011
15:48:27.655	WT5500002992(2).wplay	2024-10-8 15:14:40.93	0.007	0.004	1.009	-0.122	-0.122	0.000	0.176	-0.467	135.483	93.457	-95.312	-27.441	39.6	3.72	-58	13011
15:48:27.668	WT5500002992(2).wplay	2024-10-8 15:14:40.193	0.006	0.002	1.005	0.061	0.061	0.000	0.176	-0.467	135.483	93.457	-95.410	-27.344	39.6	3.72	-58	13011
15:48:27.711	WT5500002992(2).wplay	2024-10-8 15:14:40.293	0.007	0.002	1.007	0.000	0.000	0.000	0.176	-0.467	135.483	93.457	-95.410	-27.441	39.6	3.72	-58	13011
15:48:27.764	WT5500002992(2).wplay	2024-10-8 15:14:40.915	0.010	0.004	1.007	0.000	0.000	0.000	0.176	-0.467	135.483	93.457	-95.312	-27.441	39.6	3.72	-58	13011
15:48:27.765	WT5500002992(2).wplay	2024-10-8 15:14:41.215	0.010	0.999	-0.042	0.000	0.000	0.000	92.384	-0.610	147.865	80.371	-57.812	131.543	39.8	3.67	-58	13011
15:48:27.771	WT5500002992(2).wplay	2024-10-8 15:14:41.93	0.008	0.997	-0.042	0.061	0.000	0.000	92.384	-0.610	147.870	80.273	-57.715	131.445	39.8	3.67	-60	13011
15:48:27.771	WT5500002992(2).wplay	2024-10-8 15:14:41.293	0.009	0.001	1.005	0.000	-0.061	0.000	0.181	-0.472	135.478	93.359	-95.215	-27.539	39.6	3.72	-59	13011
15:48:27.774	WT5500002992(2).wplay	2024-10-8 15:14:41.315	0.012	0.000	1.007	0.000	0.000	0.000	0.176	-0.472	135.472	93.457	-95.117	-27.637	39.5	3.72	-59	13011
15:48:27.777	WT5500002992(2).wplay	2024-10-8 15:14:41.415	0.009	0.999	-0.039	0.000	0.000	0.000	92.379	-0.610	147.870	80.273	-57.617	131.348	39.9	3.67	-60	13011
15:48:27.783	WT5500002992(2).wplay	2024-10-8 15:14:41.515	0.011	0.999	-0.041	0.061	0.000	0.000	92.384	-0.610	147.865	80.664	-57.910	131.543	39.8	3.67	-60	13011
15:48:27.784	WT5500002992(2).wplay	2024-10-8 15:14:41.493	0.010	1.000	-0.042	0.000	0.000	0.000	92.384	-0.610	147.865	80.371	-57.715	131.445	39.8	3.67	-60	13011
15:48:27.789	WT5500002992(2).wplay	2024-10-8 15:14:41.593	0.010	0.003	1.007	0.000	0.000	0.000	0.176	-0.472	135.472	93.359	-95.215	-27.637	39.6	3.72	-59	13011
15:48:27.790	WT5500002992(2).wplay	2024-10-8 15:14:41.615	0.012	0.003	1.005	0.000	0.000	0.000	0.176	-0.472	135.467	93.457	-95.215	-27.637	39.6	3.72	-59	13011
15:48:27.801	WT5500002992(2).wplay	2024-10-8 15:14:41.693	0.008	0.997	-0.042	0.000	0.000	0.000	92.384	-0.610	147.859	80.371	-57.812	131.348	39.8	3.67	-60	13011
15:48:27.810	WT5500002992(2).wplay	2024-10-8 15:14:41.793	0.008	0.003	1.004	0.000	0.000	0.000	0.176	-0.472	135.467	93.359	-95.312	-27.539	39.5	3.72	-59	13011
15:48:27.818	WT5500002992(2).wplay	2024-10-8 15:14:41.893	0.008	0.003	1.006	0.000	0.000	0.000	0.176	-0.472	135.472	93.359	-95.312	-27.539	39.5	3.72	-58	13011
15:48:27.912	WT5500002992(2).wplay	2024-10-8 15:14:42.293	0.008	0.003	1.006	0.000	0.000	0.000	0.176	-0.472	135.472	93.359	-95.215	-27.637	39.5	3.72	-58	13011
15:48:27.931	WT5500002992(2).wplay	2024-10-8 15:14:42.793	0.008	0.004	1.007	0.000	0.000	0.000	0.176	-0.467	135.472	93.457	-95.312	-27.441	39.6	3.72	-58	13011
15:48:27.949	WT5500002992(2).wplay	2024-10-8 15:14:42.893	0.008	0.004	1.006	0.000	0.000	0.000	0.181	-0.467	135.472	93.457	-95.215	-27.637	39.5	3.72	-58	13011
15:48:27.949	WT5500002992(2).wplay	2024-10-8 15:14:42.993	0.008	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.472	93.457	-95.312	-27.441	39.5	3.72	-58	13011
15:48:27.968	WT5500002992(2).wplay	2024-10-8 15:14:43.93	0.008	0.003	1.007	0.000	0.000	0.000	0.181	-0.467	135.472	93.359	-95.312	-27.539	39.5	3.72	-58	13011
15:48:28.059	WT5500002992(2).wplay	2024-10-8 15:14:44.815	0.011	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.472	93.359	-95.312	-27.637	39.6	3.72	-58	13011
15:48:28.066	WT5500002992(2).wplay	2024-10-8 15:14:44.915	0.011	0.999	-0.042	0.000	0.000	0.000	92.384	-0.615	147.854	80.469	-57.812	131.445	39.8	3.67	-62	13011
15:48:28.086	WT5500002992(2).wplay	2024-10-8 15:14:45.293	0.009	0.997	-0.042	0.000	0.000	0.000	92.384	-0.615	147.854	80.371	-57.520	131.738	39.8	3.67	-62	13011
15:48:28.171	WT5500002992(2).wplay	2024-10-8 15:14:46.193	0.009	0.003	1.006	0.000	0.000	0.000	0.176	-0.461	135.467	93.457	-95.215	-27.441	39.5	3.72	-63	13011
15:48:28.182	WT5500002992(2).wplay	2024-10-8 15:14:46.293	0.008	0.002	1.003	0.000	0.000	0.000	0.176	-0.467	135.461	93.359	-95.117	-27.539	39.5	3.72	-61	13011
15:48:28.188	WT5500002992(2).wplay	2024-10-8 15:14:46.393	0.008	0.003	1.005	0.000	0.000	0.000	0.176	-0.461	135.461	93.359	-95.215	-27.539	39.6	3.72	-61	13011
15:48:28.230	WT5500002992(2).wplay	2024-10-8 15:14:46.915	0.011	0.002	1.005	0.000	0.000	0.000	0.176	-0.461	135.461	93.359	-95.312	-27.441	39.6	3.72	-61	13011
15:48:28.321	WT5500002992(2).wplay	2024-10-8 15:14:48.515	0.011	0.999	-0.042	0.000	0.000	0.000	92.390	-0.615	147.865	80.762	-57.715	131.543	39.9	3.67	-68	13011
15:48:28.322	WT5500002992(2).wplay	2024-10-8 15:14:48.715	0.011	1.000	-0.041	0.000	0.000	0.000	92.390	-0.615	147.865	80.273	-57.715	131.543	39.9	3.67	-66	13011
15:48:28.334	WT5500002992(2).wplay	2024-10-8 15:14:48.815	0.010	0.999	-0.042	0.000	0.000	0.000	92.390	-0.615	147.865	80.273	-57.617	131.543	39.9	3.67	-66	13011
15:48:28.335	WT5500002992(2).wplay	2024-10-8 15:14:48.915	0.011	0.997	-0.041	0.000	0.000	0.000	92.390	-0.615	147.865	80.371	-57.715	131.445	39.8	3.67	-66	13011
15:48:28.364	WT5500002992(2).wplay	2024-10-8 15:14:49.193	0.008	0.999	-0.042	0.000	0.000	0.000	92.390	-0.615	147.865	80.371	-57.715	131.543	39.8	3.67	-66	13011
15:48:28.364	WT5500002992(2).wplay	2024-10-8 15:14:49.293	0.008	0.003	1.007	0.000	0.000	0.000	0.181	-0.467	135.461	93.359	-95.215	-27.344	39.5	3.72	-58	13011
15:48:28.375	WT5500002992(2).wplay	2024-10-8 15:14:49.493	0.008	0.004	1.007	0.000	0.000	0.000	0.181	-0.467	135.461	93.457	-95.312	-27.441	39.5	3.72	-58	13011
15:48:28.375	WT5500002992(2).wplay	2024-10-8 15:14:49.693	0.008	0.003	1.007	0.000	0.000	0.000	0.181	-0.467	135.461	93.457	-95.215	-27.441	39.5	3.72	-58	13011
15:48:28.387	WT5500002992(2).wplay	2024-10-8 15:14:49.793	0.008	0.003	1.005	0.000	0.000	0.000	0.181	-0.467	135.461	93.359	-95.215	-27.441	39.6	3.72	-58	13011
15:48:28.388	WT5500002992(2).wplay	2024-10-8 15:14:49.893	0.008	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.461	93.359	-95.410	-27.441	39.5	3.72	-60	13011
15:48:28.412	WT5500002992(2).wplay	2024-10-8 15:14:50.93	0.008	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.461	93.457	-95.215	-27.539	39.6	3.72	-60	13011
15:48:28.413	WT5500002992(2).wplay	2024-10-8 15:14:50.115	0.011	0.002	1.006	0.000	0.000	0.000	0.176	-0.467	135.461	93.359	-95.410	-27.441	39.5	3.72	-60	13011
15:48:28.413	WT5500002992(2).wplay	2024-10-8 15:14:50.293	0.008	0.998	-0.041	0.000	0.000	0.000	92.390	-0.615	147.859	80.176	-57.812	131.543	39.9	3.67	-63	13011
15:48:28.417	WT5500002992(2).wplay	2024-10-8 15:14:50.393	0.008	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.461	93.359	-95.312	-27.637	39.6	3.72	-60	13011
15:48:28.421	WT5500002992(2).wplay	2024-10-8 15:14:50.315	0.011	0.004	1.006	0.000	0.000	0.000	0.181	-0.467	135.461	93.359	-95.312	-27.539	39.5	3.72	-60	13011
15:48:28.423	WT5500002992(2).wplay	2024-10-8 15:14:50.415	0.011	0.999	-0.042	0.000	0.000	0.000	92.390	-0.615	147.865	80.273	-57.715	131.445	39.8	3.67	-63	13011
15:48:28.425	WT5500002992(2).wplay	2024-10-8 15:14:50.493	0.008	1.001	-0.042	0.000	0.000	0.000	92.395	-0.615	147.865	80.176	-57.715	131.543	39.9	3.67	-63	13011
15:48:28.428	WT5500002992(2).wplay	2024-10-8 15:14:50.515	0.010	0.003	1.005	0.000	0.000	0.000	0.181	-0.467	135.461	93.359	-95.312	-27.441	39.6	3.72	-60	13011
15:48:28.433	WT5500002992(2).wplay	2024-10-8 15:14:50.615	0.010	0.997	-0.042	0.000	0.000	0.000	92.395	-0.615	147.865	80.469	-57.715	131.543	39.9	3.67	-63	13011
15:48:28.439	WT5500002992(2).wplay	2024-10-8 15:14:50.693	0.008	0.998	-0.041	0.000	0.000	0.000	92.395	-0.615	147.865	80.273	-57.812	131.543	39.8	3.67	-63	13011
15:48:28.445	WT5500002992(2).wplay	2024-10-8 15:14:50.715	0.011	0.003	1.006	0.000	0.000	0.000	0.181	-0.467	135.467	93.359	-95.312	-27.539	39.6	3.72	-60	13011
15:48:28.446	WT5500002992(2).wplay	2024-10-8 15:14:50.793	0.008	0.999	-0.042	0.000	0.000	0.000	92.395	-0.615	147.865	80.273	-57.715	131.543	39.9	3.67	-63	13011
15:48:28.448	WT5500002992(2).wplay	2024-10-8 15:14:50.815	0.011	0.004	1.008	0.000	0.000	0.000	0.181	-0.461	135.467	93.359	-95.215	-27.637	39.6	3.72	-59	13011
15:48:28.451	WT5500002992(2).wplay	2024-10-8 15:14:50.893	0.008	0.998	-0.042	0.000	0.000	0.000	92.395	-0.615	147.865	80.273	-57.812	131.543	39.9	3.67	-63	13011
